timestamp_ms,datetime,date,time,hour,day_of_week,open,high,low,close,volume,range,body,upper_wick,lower_wick,is_green,price_change,price_change_pct
1748786400000,2025-06-01 14:00:00,2025-06-01,14:00:00,14,Sunday,103953.0,104175.0,103873.0,104111.0,1424.0,302.0,158.0,64.0,80.0,1,158.0,0.1519917655094129
1748790000000,2025-06-01 15:00:00,2025-06-01,15:00:00,15,Sunday,104111.0,104218.0,103802.0,103984.0,1402.0,416.0,127.0,107.0,182.0,0,-127.0,-0.1219851888849401
1748793600000,2025-06-01 16:00:00,2025-06-01,16:00:00,16,Sunday,103984.0,104449.0,103974.0,104282.0,1332.0,475.0,298.0,167.0,10.0,1,298.0,0.2865825511617172
1748797200000,2025-06-01 17:00:00,2025-06-01,17:00:00,17,Sunday,104283.0,104794.0,104280.0,104623.0,1888.0,514.0,340.0,171.0,3.0,1,340.0,0.3260358831257252
1748800800000,2025-06-01 18:00:00,2025-06-01,18:00:00,18,Sunday,104622.0,104829.0,104533.0,104736.0,1184.0,296.0,114.0,93.0,89.0,1,114.0,0.1089636978838103
1748804400000,2025-06-01 19:00:00,2025-06-01,19:00:00,19,Sunday,104735.0,105320.0,104678.0,105059.0,2331.0,642.0,324.0,261.0,57.0,1,324.0,0.30935217453573305
1748808000000,2025-06-01 20:00:00,2025-06-01,20:00:00,20,Sunday,105058.0,105220.0,105007.0,105089.0,1240.0,213.0,31.0,131.0,51.0,1,31.0,0.029507510137257515
1748811600000,2025-06-01 21:00:00,2025-06-01,21:00:00,21,Sunday,105086.0,105092.0,104365.0,104916.0,1825.0,727.0,170.0,6.0,551.0,0,-170.0,-0.16177226271815465
1748815200000,2025-06-01 22:00:00,2025-06-01,22:00:00,22,Sunday,104917.0,105182.0,104842.0,105145.0,1267.0,340.0,228.0,37.0,75.0,1,228.0,0.21731463919097954
1748818800000,2025-06-01 23:00:00,2025-06-01,23:00:00,23,Sunday,105145.0,105324.0,104921.0,104974.0,1102.0,403.0,171.0,179.0,53.0,0,-171.0,-0.1626325550430358
1748822400000,2025-06-02 00:00:00,2025-06-02,00:00:00,0,Monday,104974.0,105531.0,104944.0,105522.0,1030.0,587.0,548.0,9.0,30.0,1,548.0,0.5220340274734696
1748826000000,2025-06-02 01:00:00,2025-06-02,01:00:00,1,Monday,105518.0,105764.0,105440.0,105533.0,2029.0,324.0,15.0,231.0,78.0,1,15.0,0.014215584070964196
1748829600000,2025-06-02 02:00:00,2025-06-02,02:00:00,2,Monday,105533.0,105894.0,105482.0,105666.0,1692.0,412.0,133.0,228.0,51.0,1,133.0,0.12602692996503462
1748833200000,2025-06-02 03:00:00,2025-06-02,03:00:00,3,Monday,105666.0,105758.0,105423.0,105448.0,1791.0,335.0,218.0,92.0,25.0,0,-218.0,-0.20631044990820133
1748836800000,2025-06-02 04:00:00,2025-06-02,04:00:00,4,Monday,105457.0,105674.0,105376.0,105411.0,1390.0,298.0,46.0,217.0,35.0,0,-46.0,-0.043619674369648295
1748840400000,2025-06-02 05:00:00,2025-06-02,05:00:00,5,Monday,105410.0,105443.0,105015.0,105046.0,1243.0,428.0,364.0,33.0,31.0,0,-364.0,-0.34531828099800776
1748844000000,2025-06-02 06:00:00,2025-06-02,06:00:00,6,Monday,105070.0,105073.0,104586.0,104852.0,1369.0,487.0,218.0,3.0,266.0,0,-218.0,-0.20748072713429144
1748847600000,2025-06-02 07:00:00,2025-06-02,07:00:00,7,Monday,104849.0,105013.0,104720.0,104789.0,930.0,293.0,60.0,164.0,69.0,0,-60.0,-0.057225152361968165
1748851200000,2025-06-02 08:00:00,2025-06-02,08:00:00,8,Monday,104789.0,104938.0,104634.0,104856.0,1123.0,304.0,67.0,82.0,155.0,1,67.0,0.0639380087604615
1748854800000,2025-06-02 09:00:00,2025-06-02,09:00:00,9,Monday,104856.0,105278.0,104755.0,105182.0,1300.0,523.0,326.0,96.0,101.0,1,326.0,0.3109025711451896
1748858400000,2025-06-02 10:00:00,2025-06-02,10:00:00,10,Monday,105183.0,105460.0,105182.0,105410.0,1371.0,278.0,227.0,50.0,1.0,1,227.0,0.21581434262190657
1748862000000,2025-06-02 11:00:00,2025-06-02,11:00:00,11,Monday,105410.0,105960.0,105265.0,105354.0,2129.0,695.0,56.0,550.0,89.0,0,-56.0,-0.05312588938430889
1748865600000,2025-06-02 12:00:00,2025-06-02,12:00:00,12,Monday,105362.0,105362.0,104500.0,104601.0,2468.0,862.0,761.0,0.0,101.0,0,-761.0,-0.7222717867922022
1748869200000,2025-06-02 13:00:00,2025-06-02,13:00:00,13,Monday,104602.0,104676.0,104272.0,104392.0,1972.0,404.0,210.0,74.0,120.0,0,-210.0,-0.200760979713581
1748872800000,2025-06-02 14:00:00,2025-06-02,14:00:00,14,Monday,104391.0,104508.0,103957.0,104063.0,1686.0,551.0,328.0,117.0,106.0,0,-328.0,-0.3142033317048405
1748876400000,2025-06-02 15:00:00,2025-06-02,15:00:00,15,Monday,104063.0,104302.0,103879.0,104220.0,2051.0,423.0,157.0,82.0,184.0,1,157.0,0.15087014596926862
1748880000000,2025-06-02 16:00:00,2025-06-02,16:00:00,16,Monday,104221.0,104580.0,103696.0,103796.0,3859.0,884.0,425.0,359.0,100.0,0,-425.0,-0.40778729814528747
1748883600000,2025-06-02 17:00:00,2025-06-02,17:00:00,17,Monday,103799.0,104703.0,103663.0,104186.0,4814.0,1040.0,387.0,517.0,136.0,1,387.0,0.3728359618108074
1748887200000,2025-06-02 18:00:00,2025-06-02,18:00:00,18,Monday,104183.0,104584.0,103920.0,104451.0,2843.0,664.0,268.0,133.0,263.0,1,268.0,0.25723966482055616
1748890800000,2025-06-02 19:00:00,2025-06-02,19:00:00,19,Monday,104457.0,104465.0,104049.0,104283.0,2700.0,416.0,174.0,8.0,234.0,0,-174.0,-0.16657572015279015
1748894400000,2025-06-02 20:00:00,2025-06-02,20:00:00,20,Monday,104278.0,104510.0,104110.0,104442.0,2774.0,400.0,164.0,68.0,168.0,1,164.0,0.15727190778495945
1748898000000,2025-06-02 21:00:00,2025-06-02,21:00:00,21,Monday,104407.0,104753.0,104219.0,104377.0,2235.0,534.0,30.0,346.0,158.0,0,-30.0,-0.028733705594452482
1748901600000,2025-06-02 22:00:00,2025-06-02,22:00:00,22,Monday,104377.0,104531.0,104066.0,104435.0,1864.0,465.0,58.0,96.0,311.0,1,58.0,0.05556779750328138
1748905200000,2025-06-02 23:00:00,2025-06-02,23:00:00,23,Monday,104433.0,105012.0,104433.0,104886.0,1992.0,579.0,453.0,126.0,0.0,1,453.0,0.43377093447473497
1748908800000,2025-06-03 00:00:00,2025-06-03,00:00:00,0,Tuesday,105027.0,105124.0,104598.0,104972.0,1694.0,526.0,55.0,97.0,374.0,0,-55.0,-0.052367486455863727
1748912400000,2025-06-03 01:00:00,2025-06-03,01:00:00,1,Tuesday,104972.0,105826.0,104970.0,105705.0,2571.0,856.0,733.0,121.0,2.0,1,733.0,0.6982814464809664
1748916000000,2025-06-03 02:00:00,2025-06-03,02:00:00,2,Tuesday,105717.0,105958.0,105588.0,105878.0,2508.0,370.0,161.0,80.0,129.0,1,161.0,0.15229338706168355
1748919600000,2025-06-03 03:00:00,2025-06-03,03:00:00,3,Tuesday,105881.0,106429.0,105770.0,106322.0,3343.0,659.0,441.0,107.0,111.0,1,441.0,0.41650532201244794
1748923200000,2025-06-03 04:00:00,2025-06-03,04:00:00,4,Tuesday,106325.0,106542.0,106154.0,106527.0,2550.0,388.0,202.0,15.0,171.0,1,202.0,0.18998354102986126
1748926800000,2025-06-03 05:00:00,2025-06-03,05:00:00,5,Tuesday,106530.0,106553.0,105608.0,105646.0,2183.0,945.0,884.0,23.0,38.0,0,-884.0,-0.8298131981601428
1748930400000,2025-06-03 06:00:00,2025-06-03,06:00:00,6,Tuesday,105646.0,105749.0,105377.0,105520.0,1921.0,372.0,126.0,103.0,143.0,0,-126.0,-0.11926622872612311
1748934000000,2025-06-03 07:00:00,2025-06-03,07:00:00,7,Tuesday,105520.0,105551.0,105149.0,105203.0,1149.0,402.0,317.0,31.0,54.0,0,-317.0,-0.3004169825625474
1748937600000,2025-06-03 08:00:00,2025-06-03,08:00:00,8,Tuesday,105203.0,105506.0,105203.0,105487.0,954.0,303.0,284.0,19.0,0.0,1,284.0,0.26995427887037443
1748941200000,2025-06-03 09:00:00,2025-06-03,09:00:00,9,Tuesday,105487.0,105497.0,105247.0,105460.0,1004.0,250.0,27.0,10.0,213.0,0,-27.0,-0.025595571018229735
1748944800000,2025-06-03 10:00:00,2025-06-03,10:00:00,10,Tuesday,105460.0,105470.0,105191.0,105204.0,741.0,279.0,256.0,10.0,13.0,0,-256.0,-0.24274606485871422
1748948400000,2025-06-03 11:00:00,2025-06-03,11:00:00,11,Tuesday,105206.0,105279.0,104828.0,105119.0,1376.0,451.0,87.0,73.0,291.0,0,-87.0,-0.08269490333250955
1748952000000,2025-06-03 12:00:00,2025-06-03,12:00:00,12,Tuesday,105120.0,105306.0,105092.0,105223.0,750.0,214.0,103.0,83.0,28.0,1,103.0,0.09798325722983256
1748955600000,2025-06-03 13:00:00,2025-06-03,13:00:00,13,Tuesday,105223.0,105380.0,105171.0,105314.0,630.0,209.0,91.0,66.0,52.0,1,91.0,0.08648299326192943
1748959200000,2025-06-03 14:00:00,2025-06-03,14:00:00,14,Tuesday,105314.0,105386.0,105202.0,105321.0,790.0,184.0,7.0,65.0,112.0,1,7.0,0.0066467896006229
1748962800000,2025-06-03 15:00:00,2025-06-03,15:00:00,15,Tuesday,105321.0,105464.0,105260.0,105342.0,1149.0,204.0,21.0,122.0,61.0,1,21.0,0.01993904349559917
1748966400000,2025-06-03 16:00:00,2025-06-03,16:00:00,16,Tuesday,105343.0,105696.0,105058.0,105482.0,2700.0,638.0,139.0,214.0,285.0,1,139.0,0.13194991598872255
1748970000000,2025-06-03 17:00:00,2025-06-03,17:00:00,17,Tuesday,105488.0,106766.0,105205.0,106628.0,4278.0,1561.0,1140.0,138.0,283.0,1,1140.0,1.080691642651297
1748973600000,2025-06-03 18:00:00,2025-06-03,18:00:00,18,Tuesday,106628.0,106863.0,106408.0,106674.0,3132.0,455.0,46.0,189.0,220.0,1,46.0,0.04314063848144953
1748977200000,2025-06-03 19:00:00,2025-06-03,19:00:00,19,Tuesday,106673.0,106734.0,105860.0,105880.0,3398.0,874.0,793.0,61.0,20.0,0,-793.0,-0.7433933610191895
1748980800000,2025-06-03 20:00:00,2025-06-03,20:00:00,20,Tuesday,105879.0,106201.0,105818.0,105999.0,2901.0,383.0,120.0,202.0,61.0,1,120.0,0.11333692233587396
1748984400000,2025-06-03 21:00:00,2025-06-03,21:00:00,21,Tuesday,105999.0,106098.0,105634.0,106060.0,1833.0,464.0,61.0,38.0,365.0,1,61.0,0.05754771271427089
1748988000000,2025-06-03 22:00:00,2025-06-03,22:00:00,22,Tuesday,106060.0,106484.0,106060.0,106265.0,1831.0,424.0,205.0,219.0,0.0,1,205.0,0.1932868187818216
1748991600000,2025-06-03 23:00:00,2025-06-03,23:00:00,23,Tuesday,106276.0,106291.0,105404.0,105815.0,1798.0,887.0,461.0,15.0,411.0,0,-461.0,-0.4337762053521021
1748995200000,2025-06-04 00:00:00,2025-06-04,00:00:00,0,Wednesday,105752.0,105897.0,105329.0,105422.0,1667.0,568.0,330.0,145.0,93.0,0,-330.0,-0.3120508359179968
1748998800000,2025-06-04 01:00:00,2025-06-04,01:00:00,1,Wednesday,105424.0,105952.0,105322.0,105795.0,2027.0,630.0,371.0,157.0,102.0,1,371.0,0.35191227803915615
1749002400000,2025-06-04 02:00:00,2025-06-04,02:00:00,2,Wednesday,105795.0,105796.0,105314.0,105429.0,1823.0,482.0,366.0,1.0,115.0,0,-366.0,-0.3459520771302992
1749006000000,2025-06-04 03:00:00,2025-06-04,03:00:00,3,Wednesday,105430.0,105583.0,105178.0,105529.0,2131.0,405.0,99.0,54.0,252.0,1,99.0,0.09390116665085839
1749009600000,2025-06-04 04:00:00,2025-06-04,04:00:00,4,Wednesday,105530.0,105786.0,105471.0,105639.0,1762.0,315.0,109.0,147.0,59.0,1,109.0,0.10328816450298492
1749013200000,2025-06-04 05:00:00,2025-06-04,05:00:00,5,Wednesday,105640.0,105890.0,105472.0,105531.0,1861.0,418.0,109.0,250.0,59.0,0,-109.0,-0.10318061340401363
1749016800000,2025-06-04 06:00:00,2025-06-04,06:00:00,6,Wednesday,105531.0,105799.0,105493.0,105571.0,1390.0,306.0,40.0,228.0,38.0,1,40.0,0.0379035544058144
1749020400000,2025-06-04 07:00:00,2025-06-04,07:00:00,7,Wednesday,105571.0,105668.0,105449.0,105460.0,1150.0,219.0,111.0,97.0,11.0,0,-111.0,-0.10514251072737779
1749024000000,2025-06-04 08:00:00,2025-06-04,08:00:00,8,Wednesday,105459.0,105587.0,105391.0,105402.0,1299.0,196.0,57.0,128.0,11.0,0,-57.0,-0.05404944101499161
1749027600000,2025-06-04 09:00:00,2025-06-04,09:00:00,9,Wednesday,105402.0,105488.0,105270.0,105347.0,814.0,218.0,55.0,86.0,77.0,0,-55.0,-0.05218117303276978
1749031200000,2025-06-04 10:00:00,2025-06-04,10:00:00,10,Wednesday,105347.0,105510.0,105305.0,105352.0,716.0,205.0,5.0,158.0,42.0,1,5.0,0.004746219636059878
1749034800000,2025-06-04 11:00:00,2025-06-04,11:00:00,11,Wednesday,105352.0,105620.0,105352.0,105473.0,941.0,268.0,121.0,147.0,0.0,1,121.0,0.1148530640139722
1749038400000,2025-06-04 12:00:00,2025-06-04,12:00:00,12,Wednesday,105473.0,105947.0,105361.0,105858.0,1273.0,586.0,385.0,89.0,112.0,1,385.0,0.3650223279891536
1749042000000,2025-06-04 13:00:00,2025-06-04,13:00:00,13,Wednesday,105858.0,106029.0,105688.0,105738.0,1168.0,341.0,120.0,171.0,50.0,0,-120.0,-0.11335940599671258
1749045600000,2025-06-04 14:00:00,2025-06-04,14:00:00,14,Wednesday,105718.0,105844.0,105119.0,105122.0,2275.0,725.0,596.0,126.0,3.0,0,-596.0,-0.5637639758603076
1749049200000,2025-06-04 15:00:00,2025-06-04,15:00:00,15,Wednesday,105123.0,105195.0,104830.0,105078.0,2084.0,365.0,45.0,72.0,248.0,0,-45.0,-0.04280699751719415
1749052800000,2025-06-04 16:00:00,2025-06-04,16:00:00,16,Wednesday,105078.0,105309.0,104732.0,104784.0,2777.0,577.0,294.0,231.0,52.0,0,-294.0,-0.2797921543995889
1749056400000,2025-06-04 17:00:00,2025-06-04,17:00:00,17,Wednesday,104716.0,105067.0,104125.0,105052.0,3620.0,942.0,336.0,15.0,591.0,1,336.0,0.32086787119446886
1749060000000,2025-06-04 18:00:00,2025-06-04,18:00:00,18,Wednesday,105052.0,105570.0,104946.0,105323.0,3012.0,624.0,271.0,247.0,106.0,1,271.0,0.25796748277043746
1749063600000,2025-06-04 19:00:00,2025-06-04,19:00:00,19,Wednesday,105333.0,105489.0,105111.0,105471.0,1648.0,378.0,138.0,18.0,222.0,1,138.0,0.13101307282617983
1749067200000,2025-06-04 20:00:00,2025-06-04,20:00:00,20,Wednesday,105480.0,105506.0,104971.0,105066.0,1463.0,535.0,414.0,26.0,95.0,0,-414.0,-0.3924914675767918
1749070800000,2025-06-04 21:00:00,2025-06-04,21:00:00,21,Wednesday,105066.0,105315.0,104935.0,104967.0,1282.0,380.0,99.0,249.0,32.0,0,-99.0,-0.09422648620866883
1749074400000,2025-06-04 22:00:00,2025-06-04,22:00:00,22,Wednesday,104955.0,105100.0,104844.0,104929.0,1520.0,256.0,26.0,145.0,85.0,0,-26.0,-0.0247725215568577
1749078000000,2025-06-04 23:00:00,2025-06-04,23:00:00,23,Wednesday,104926.0,104971.0,104434.0,104589.0,1568.0,537.0,337.0,45.0,155.0,0,-337.0,-0.3211787354897737
1749081600000,2025-06-05 00:00:00,2025-06-05,00:00:00,0,Thursday,104573.0,105073.0,104573.0,104953.0,1002.0,500.0,380.0,120.0,0.0,1,380.0,0.3633825174758303
1749085200000,2025-06-05 01:00:00,2025-06-05,01:00:00,1,Thursday,104953.0,105062.0,104763.0,104804.0,1533.0,299.0,149.0,109.0,41.0,0,-149.0,-0.14196830962430804
1749088800000,2025-06-05 02:00:00,2025-06-05,02:00:00,2,Thursday,104805.0,104897.0,104649.0,104723.0,1022.0,248.0,82.0,92.0,74.0,0,-82.0,-0.07824054195887602
1749092400000,2025-06-05 03:00:00,2025-06-05,03:00:00,3,Thursday,104724.0,105008.0,104679.0,105005.0,1630.0,329.0,281.0,3.0,45.0,1,281.0,0.26832435735838966
1749096000000,2025-06-05 04:00:00,2025-06-05,04:00:00,4,Thursday,105002.0,105185.0,104722.0,104802.0,1398.0,463.0,200.0,183.0,80.0,0,-200.0,-0.19047256242738234
1749099600000,2025-06-05 05:00:00,2025-06-05,05:00:00,5,Thursday,104802.0,105276.0,104802.0,105015.0,1265.0,474.0,213.0,261.0,0.0,1,213.0,0.20324039617564552
1749103200000,2025-06-05 06:00:00,2025-06-05,06:00:00,6,Thursday,105016.0,105088.0,104896.0,105062.0,1255.0,192.0,46.0,26.0,120.0,1,46.0,0.04380284908966253
1749106800000,2025-06-05 07:00:00,2025-06-05,07:00:00,7,Thursday,105062.0,105250.0,105052.0,105200.0,885.0,198.0,138.0,50.0,10.0,1,138.0,0.1313510117835183
1749110400000,2025-06-05 08:00:00,2025-06-05,08:00:00,8,Thursday,105200.0,105215.0,104589.0,104669.0,1334.0,626.0,531.0,15.0,80.0,0,-531.0,-0.5047528517110266
1749114000000,2025-06-05 09:00:00,2025-06-05,09:00:00,9,Thursday,104669.0,104760.4,104405.97,104504.7,6410.0,354.429999999993,164.3000000000029,91.39999999999418,98.72999999999593,0,-164.3000000000029,-0.15697102293898185
1749117600000,2025-06-05 10:00:00,2025-06-05,10:00:00,10,Thursday,104504.5,104669.78,104452.61,104578.09,7014.0,217.16999999999825,73.58999999999651,91.69000000000233,51.88999999999942,1,73.58999999999651,0.07041802027663546
1749121200000,2025-06-05 11:00:00,2025-06-05,11:00:00,11,Thursday,104578.14,104733.3,104467.11,104728.48,7951.0,266.1900000000023,150.3399999999965,4.820000000006985,111.02999999999884,1,150.3399999999965,0.14375853309305034
1749124800000,2025-06-05 12:00:00,2025-06-05,12:00:00,12,Thursday,104728.52,104970.84,104707.5,104943.21,6883.0,263.3399999999965,214.69000000000233,27.629999999990105,21.020000000004075,1,214.69000000000233,0.20499669049080646
1749128400000,2025-06-05 13:00:00,2025-06-05,13:00:00,13,Thursday,104942.19,104947.78,104535.32,104700.52,8141.0,412.45999999999185,241.66999999999825,5.5899999999965075,165.1999999999971,0,-241.66999999999825,-0.23028869513776895
1749132000000,2025-06-05 14:00:00,2025-06-05,14:00:00,14,Thursday,104698.89,104908.54,104586.98,104866.37,8079.0,321.5599999999977,167.47999999999593,42.169999999998254,111.91000000000349,1,167.47999999999593,0.15996349149450956
1749135600000,2025-06-05 15:00:00,2025-06-05,15:00:00,15,Thursday,104867.12,105829.0,104795.73,105698.57,9834.0,1033.270000000004,831.4500000000116,130.42999999999302,71.38999999999942,1,831.4500000000116,0.7928605267313642
1749139200000,2025-06-05 16:00:00,2025-06-05,16:00:00,16,Thursday,105700.06,105975.96,104319.98,104556.71,11492.0,1655.9800000000105,1143.3499999999913,275.90000000000873,236.73000000001048,0,-1143.3499999999913,-1.0816928580740552
1749142800000,2025-06-05 17:00:00,2025-06-05,17:00:00,17,Thursday,104560.64,104986.7,103933.54,104701.81,11324.0,1053.1600000000035,141.16999999999825,284.8899999999994,627.1000000000058,1,141.16999999999825,0.13501256304475398
1749146400000,2025-06-05 18:00:00,2025-06-05,18:00:00,18,Thursday,104705.61,104930.7,104383.05,104585.65,9879.0,547.6499999999942,119.9600000000064,225.0899999999965,202.59999999999127,0,-119.9600000000064,-0.11456883733355491
1749150000000,2025-06-05 19:00:00,2025-06-05,19:00:00,19,Thursday,104585.34,104646.25,103227.98,103276.35,11919.0,1418.270000000004,1308.9899999999907,60.91000000000349,48.370000000009895,0,-1308.9899999999907,-1.2515998896212326
1749153600000,2025-06-05 20:00:00,2025-06-05,20:00:00,20,Thursday,103277.29,103616.01,103141.22,103255.27,9631.0,474.7899999999936,22.019999999989523,338.72000000000116,114.05000000000291,0,-22.019999999989523,-0.02132124109762129
1749157200000,2025-06-05 21:00:00,2025-06-05,21:00:00,21,Thursday,103254.86,103357.3,102531.65,103008.75,11258.0,825.6500000000087,246.11000000000058,102.44000000000233,477.1000000000058,0,-246.11000000000058,-0.23835197684641726
1749160800000,2025-06-05 22:00:00,2025-06-05,22:00:00,22,Thursday,103004.62,103052.86,101571.72,101911.89,12229.0,1481.1399999999994,1092.729999999996,48.24000000000524,340.16999999999825,0,-1092.729999999996,-1.0608553286250617
1749164400000,2025-06-05 23:00:00,2025-06-05,23:00:00,23,Thursday,101911.89,102209.05,100378.39,100466.24,12562.0,1830.6600000000035,1445.6499999999942,297.1600000000035,87.85000000000582,0,-1445.6499999999942,-1.4185292805383103
1749168000000,2025-06-06 00:00:00,2025-06-06,00:00:00,0,Friday,100971.97,101689.63,100486.17,101577.28,8978.0,1203.4600000000064,605.3099999999977,112.35000000000582,485.8000000000029,1,605.3099999999977,0.5994832031107223
1749171600000,2025-06-06 01:00:00,2025-06-06,01:00:00,1,Friday,101553.04,101747.66,101016.77,101546.03,9352.0,730.8899999999994,7.009999999994761,194.6200000000099,529.2599999999948,0,-7.009999999994761,-0.006902796804502122
1749175200000,2025-06-06 02:00:00,2025-06-06,02:00:00,2,Friday,101546.34,101870.54,101498.56,101535.95,9988.0,371.9799999999959,10.389999999999418,324.1999999999971,37.38999999999942,0,-10.389999999999418,-0.010231781864318713
1749178800000,2025-06-06 03:00:00,2025-06-06,03:00:00,3,Friday,101534.2,101942.5,101107.95,101928.14,9394.0,834.5500000000029,393.9400000000023,14.360000000000582,426.25,1,393.9400000000023,0.38798749583884284
1749182400000,2025-06-06 04:00:00,2025-06-06,04:00:00,4,Friday,101927.27,101988.67,101698.03,101873.92,8164.0,290.6399999999994,53.35000000000582,61.39999999999418,175.88999999999942,0,-53.35000000000582,-0.05234124292743818
1749186000000,2025-06-06 05:00:00,2025-06-06,05:00:00,5,Friday,101869.55,102242.59,101555.39,102233.54,8433.0,687.1999999999971,363.9899999999907,9.05000000000291,314.1600000000035,1,363.9899999999907,0.3573099125302808
1749189600000,2025-06-06 06:00:00,2025-06-06,06:00:00,6,Friday,102233.54,102559.05,102090.68,102534.24,9060.0,468.3700000000099,300.70000000001164,24.80999999999767,142.86000000000058,1,300.70000000001164,0.2941304781190318
1749193200000,2025-06-06 07:00:00,2025-06-06,07:00:00,7,Friday,102534.22,102854.83,102429.39,102846.24,7333.0,425.4400000000023,312.0200000000041,8.589999999996508,104.83000000000175,1,312.0200000000041,0.3043081617044574
1749196800000,2025-06-06 08:00:00,2025-06-06,08:00:00,8,Friday,102846.24,103030.64,102745.47,103023.34,5348.0,285.16999999999825,177.09999999999127,7.30000000000291,100.77000000000407,1,177.09999999999127,0.17219880862926176
1749200400000,2025-06-06 09:00:00,2025-06-06,09:00:00,9,Friday,103014.59,103284.83,102946.14,103244.73,6491.0,338.6900000000023,230.13999999999942,40.10000000000582,68.44999999999709,1,230.13999999999942,0.2234052477420911
1749204000000,2025-06-06 10:00:00,2025-06-06,10:00:00,10,Friday,103244.71,103545.23,103117.13,103200.72,6496.0,428.09999999999127,43.99000000000524,300.5199999999895,83.58999999999651,0,-43.99000000000524,-0.04260750986661228
1749207600000,2025-06-06 11:00:00,2025-06-06,11:00:00,11,Friday,103202.94,103677.41,103202.94,103590.96,6691.0,474.47000000000116,388.0200000000041,86.44999999999709,0.0,1,388.0200000000041,0.37597766110151903
1749211200000,2025-06-06 12:00:00,2025-06-06,12:00:00,12,Friday,103590.91,103834.23,103580.81,103712.97,6647.0,253.41999999999825,122.05999999999767,121.25999999999476,10.10000000000582,1,122.05999999999767,0.11782887127837537
1749214800000,2025-06-06 13:00:00,2025-06-06,13:00:00,13,Friday,103712.81,103889.33,103612.23,103704.86,5654.0,277.1000000000058,7.94999999999709,176.52000000000407,92.63000000000466,0,-7.94999999999709,-0.007665398324466467
1749218400000,2025-06-06 14:00:00,2025-06-06,14:00:00,14,Friday,103703.9,104068.99,103691.66,103998.07,6330.0,377.33000000000175,294.1700000000128,70.91999999999825,12.239999999990687,1,294.1700000000128,0.2836633916371639
1749222000000,2025-06-06 15:00:00,2025-06-06,15:00:00,15,Friday,103998.05,104373.15,103600.53,103825.65,8957.0,772.6199999999953,172.40000000000873,375.09999999999127,225.11999999999534,0,-172.40000000000873,-0.16577233900059543
1749225600000,2025-06-06 16:00:00,2025-06-06,16:00:00,16,Friday,103824.85,104629.81,103824.85,104176.63,9515.0,804.9599999999919,351.77999999999884,453.179999999993,0.0,1,351.77999999999884,0.3388206195337617
1749229200000,2025-06-06 17:00:00,2025-06-06,17:00:00,17,Friday,104178.82,104994.6,104087.26,104900.44,10166.0,907.3400000000111,721.6199999999953,94.16000000000349,91.56000000001222,1,721.6199999999953,0.6926743842942311
1749232800000,2025-06-06 18:00:00,2025-06-06,18:00:00,18,Friday,104892.28,105442.37,104700.2,105185.14,10566.0,742.1699999999983,292.8600000000006,257.2299999999959,192.08000000000175,1,292.8600000000006,0.2792007190614987
1749236400000,2025-06-06 19:00:00,2025-06-06,19:00:00,19,Friday,105188.82,105408.87,104771.1,104860.11,9316.0,637.7699999999895,328.7100000000064,220.04999999998836,89.00999999999476,0,-328.7100000000064,-0.3124951872261771
1749240000000,2025-06-06 20:00:00,2025-06-06,20:00:00,20,Friday,104860.15,105049.32,104527.42,105011.42,9291.0,521.9000000000087,151.27000000000407,37.90000000000873,332.7299999999959,1,151.27000000000407,0.14425880565687163
1749243600000,2025-06-06 21:00:00,2025-06-06,21:00:00,21,Friday,105001.16,105064.48,104547.28,104593.02,8935.0,517.1999999999971,408.1399999999994,63.31999999999243,45.74000000000524,0,-408.1399999999994,-0.38870046769007066
1749247200000,2025-06-06 22:00:00,2025-06-06,22:00:00,22,Friday,104588.51,104686.88,104111.33,104305.44,9042.0,575.5500000000029,283.06999999999243,98.3700000000099,194.11000000000058,0,-283.06999999999243,-0.27065114514012334
1749250800000,2025-06-06 23:00:00,2025-06-06,23:00:00,23,Friday,104298.53,104698.83,104250.22,104580.9,7369.0,448.6100000000006,282.36999999999534,117.93000000000757,48.30999999999767,1,282.36999999999534,0.27073248299855746
1749254400000,2025-06-07 00:00:00,2025-06-07,00:00:00,0,Saturday,104350.23,104495.54,104350.23,104474.42,146.0,145.30999999999767,124.19000000000233,21.119999999995343,0.0,1,124.19000000000233,0.11901267491217062
1749258000000,2025-06-07 01:00:00,2025-06-07,01:00:00,1,Saturday,104476.5,104574.13,104306.45,104556.35,7987.0,267.68000000000757,79.85000000000582,17.779999999998836,170.0500000000029,1,79.85000000000582,0.07642867056228513
1749261600000,2025-06-07 02:00:00,2025-06-07,02:00:00,2,Saturday,104556.97,104575.03,104282.22,104382.01,9381.0,292.8099999999977,174.9600000000064,18.05999999999767,99.7899999999936,0,-174.9600000000064,-0.16733461193453328
1749265200000,2025-06-07 03:00:00,2025-06-07,03:00:00,3,Saturday,104381.81,104602.81,103956.16,104592.36,8320.0,646.6499999999942,210.5500000000029,10.44999999999709,425.6499999999942,1,210.5500000000029,0.2017113901358895
1749268800000,2025-06-07 04:00:00,2025-06-07,04:00:00,4,Saturday,104594.49,104663.03,104416.1,104534.14,7481.0,246.92999999999302,60.35000000000582,68.5399999999936,118.0399999999936,0,-60.35000000000582,-0.05769902410729841
1749272400000,2025-06-07 05:00:00,2025-06-07,05:00:00,5,Saturday,104534.24,104694.6,104403.16,104609.66,6040.0,291.4400000000023,75.41999999999825,84.94000000000233,131.08000000000175,1,75.41999999999825,0.07214860891512509
